Blue Raw:Wavelength(nm),Blue Raw:Raw,Yellow Raw:Wavelength(nm),Yellow Raw:Raw,Green Raw:Wavelength(nm),Green Raw:Raw,Chlorophyll Raw:Wavelength(nm),Chlorophyll Raw:Raw
720.39999999999998,19367.93611111111,720.39999999999998,20019.897222222222,720.39999999999998,20160.183333333334,720.39999999999998,15467.219444444441
721.20000000000005,19267.547222222223,721.20000000000005,19925.119444444445,721.20000000000005,20046.516666666666,721.20000000000005,15435.219444444441
722.10000000000002,19147.602777777778,722.10000000000002,19750.619444444445,722.10000000000002,19864.905555555557,722.10000000000002,15316.052777777775
722.89999999999998,19046.158333333336,722.89999999999998,19628.619444444445,722.89999999999998,19760.405555555557,722.89999999999998,15199.886111111109
723.70000000000005,18840.102777777778,723.70000000000005,19425.174999999999,723.70000000000005,19573.294444444444,723.70000000000005,15041.886111111109
724.5,18658.658333333329,724.5,19248.786111111109,724.5,19427.127777777776,724.5,14945.330555555554
725.39999999999998,18507.491666666665,725.39999999999998,19116.619444444441,725.39999999999998,19281.461111111112,725.39999999999998,14876.386111111111
726.20000000000005,18388.158333333329,726.20000000000005,18942.286111111109,726.20000000000005,19118.794444444444,726.20000000000005,14752.608333333332
727,18292.491666666665,727,18826.508333333331,727,19012.794444444444,727,14651.552777777777
727.79999999999995,18120.602777777778,727.79999999999995,18650.341666666664,727.79999999999995,18839.405555555553,727.79999999999995,14543.552777777777
728.70000000000005,17936.213888888888,728.70000000000005,18461.619444444445,728.70000000000005,18654.683333333334,728.70000000000005,14429.108333333332
729.5,17735.825000000001,729.5,18261.786111111112,729.5,18482.516666666666,729.5,14309.775
730.29999999999995,17545.380555555555,730.29999999999995,18053.786111111109,730.29999999999995,18294.461111111115,730.29999999999995,14155.830555555556
731.20000000000005,17411.54722222222,731.20000000000005,17906.174999999999,731.20000000000005,18151.738888888893,731.20000000000005,14042.941666666666
732,17259.158333333333,732,17743.119444444441,732,17975.238888888893,732,13935.941666666666
732.79999999999995,17117.213888888891,732.79999999999995,17598.841666666664,732.79999999999995,17849.238888888893,732.79999999999995,13847.052777777777
733.60000000000002,16934.04722222222,733.60000000000002,17408.95277777778,733.60000000000002,17649.461111111115,733.60000000000002,13723.830555555556
734.5,16762.102777777778,734.5,17227.230555555554,734.5,17491.683333333334,734.5,13563.775
735.29999999999995,16580.602777777778,735.29999999999995,17028.06388888889,735.29999999999995,17252.072222222225,735.29999999999995,13435.441666666666
736.10000000000002,16404.213888888891,736.10000000000002,16855.230555555554,736.10000000000002,17080.238888888893,736.10000000000002,13315.386111111111
737,16196.102777777778,737,16644.008333333331,737,16850.127777777776,737,13170.441666666666
737.79999999999995,16043.047222222223,737.79999999999995,16473.674999999999,737.79999999999995,16691.794444444444,737.79999999999995,13059.886111111111
738.60000000000002,15951.491666666667,738.60000000000002,16342.952777777777,738.60000000000002,16586.627777777776,738.60000000000002,12966.386111111111
739.39999999999998,15897.547222222222,739.39999999999998,16281.39722222222,739.39999999999998,16509.850000000002,739.39999999999998,12924.219444444445
740.29999999999995,15785.936111111112,740.29999999999995,16162.619444444443,740.29999999999995,16401.850000000002,740.29999999999995,12831.330555555556
741.10000000000002,15673.658333333333,741.10000000000002,16063.897222222222,741.10000000000002,16266.016666666668,741.10000000000002,12757.330555555556
741.89999999999998,15528.991666666667,741.89999999999998,15905.230555555556,741.89999999999998,16107.85,741.89999999999998,12657.108333333332
742.70000000000005,15428.269444444444,742.70000000000005,15790.897222222222,742.70000000000005,15993.627777777778,742.70000000000005,12549.663888888887
743.60000000000002,15310.658333333333,743.60000000000002,15655.174999999997,743.60000000000002,15887.738888888889,743.60000000000002,12474.775
744.39999999999998,15263.713888888888,744.39999999999998,15600.619444444443,744.39999999999998,15852.294444444444,744.39999999999998,12424.108333333332
745.20000000000005,15233.824999999999,745.20000000000005,15559.230555555552,745.20000000000005,15801.072222222223,745.20000000000005,12402.441666666666
746.10000000000002,15227.380555555554,746.10000000000002,15561.174999999997,746.10000000000002,15753.35,746.10000000000002,12369.99722222222
746.89999999999998,15198.602777777778,746.89999999999998,15531.008333333331,746.89999999999998,15686.405555555559,746.89999999999998,12354.663888888887
747.70000000000005,15178.324999999999,747.70000000000005,15517.841666666665,747.70000000000005,15689.516666666668,747.70000000000005,12352.163888888887
748.5,15136.547222222222,748.5,15457.452777777777,748.5,15658.016666666668,748.5,12370.663888888887
749.39999999999998,15102.824999999999,749.39999999999998,15418.341666666665,749.39999999999998,15639.683333333334,749.39999999999998,12348.330555555554
750.20000000000005,15063.436111111108,750.20000000000005,15390.174999999997,750.20000000000005,15612.961111111113,750.20000000000005,12345.441666666666
751,15076.880555555554,751,15361.174999999997,751,15588.85,751,12313.275
751.89999999999998,15082.602777777778,751.89999999999998,15315.730555555552,751.89999999999998,15569.072222222223,751.89999999999998,12312.275
752.70000000000005,15105.047222222222,752.70000000000005,15325.841666666665,752.70000000000005,15565.961111111113,752.70000000000005,12320.219444444445
753.5,15131.158333333333,753.5,15385.230555555552,753.5,15637.961111111113,753.5,12379.330555555554
754.29999999999995,15191.991666666667,754.29999999999995,15468.841666666665,754.29999999999995,15696.072222222225,754.29999999999995,12434.608333333332
755.20000000000005,15243.102777777778,755.20000000000005,15523.063888888886,755.20000000000005,15741.62777777778,755.20000000000005,12477.99722222222
756,15258.824999999999,756,15518.063888888886,756,15744.961111111113,756,12471.163888888887
756.79999999999995,15285.380555555554,756.79999999999995,15545.730555555552,756.79999999999995,15773.794444444446,756.79999999999995,12512.552777777775
757.60000000000002,15287.658333333333,757.60000000000002,15528.341666666665,757.60000000000002,15778.62777777778,757.60000000000002,12514.108333333332
758.5,15296.547222222222,758.5,15545.286111111111,758.5,15782.35,758.5,12556.108333333332
759.29999999999995,15312.102777777776,759.29999999999995,15550.841666666665,759.29999999999995,15814.905555555555,759.29999999999995,12567.49722222222
760.10000000000002,15335.547222222222,760.10000000000002,15588.89722222222,760.10000000000002,15813.738888888889,760.10000000000002,12601.830555555554
761,15362.158333333333,761,15626.174999999997,761,15849.85,761,12628.830555555554
761.79999999999995,15374.547222222223,761.79999999999995,15669.063888888886,761.79999999999995,15865.738888888889,761.79999999999995,12666.386111111109
762.60000000000002,15389.936111111112,762.60000000000002,15711.674999999997,762.60000000000002,15910.016666666668,762.60000000000002,12677.941666666666
763.39999999999998,15460.658333333333,763.39999999999998,15773.397222222222,763.39999999999998,15967.572222222223,763.39999999999998,12703.052777777777
764.29999999999995,15457.324999999999,764.29999999999995,15754.841666666665,764.29999999999995,15959.794444444446,764.29999999999995,12682.275
765.10000000000002,15438.436111111112,765.10000000000002,15710.786111111111,765.10000000000002,15976.072222222223,765.10000000000002,12682.775
765.89999999999998,15367.991666666667,765.89999999999998,15638.341666666665,765.89999999999998,15914.461111111113,765.89999999999998,12646.163888888887
766.79999999999995,15379.047222222222,766.79999999999995,15661.286111111111,766.79999999999995,15946.85,766.79999999999995,12683.552777777777
767.60000000000002,15416.380555555554,767.60000000000002,15730.286111111111,767.60000000000002,15979.905555555559,767.60000000000002,12711.99722222222
768.39999999999998,15449.547222222222,768.39999999999998,15775.119444444443,768.39999999999998,16054.85,768.39999999999998,12743.49722222222
769.20000000000005,15427.324999999999,769.20000000000005,15772.674999999997,769.20000000000005,16050.572222222223,769.20000000000005,12726.275
770.10000000000002,15459.269444444444,770.10000000000002,15787.619444444441,770.10000000000002,16093.072222222223,770.10000000000002,12761.108333333332
770.89999999999998,15457.380555555554,770.89999999999998,15784.119444444441,770.89999999999998,16071.905555555555,770.89999999999998,12757.886111111109
771.70000000000005,15544.158333333333,771.70000000000005,15855.674999999997,771.70000000000005,16133.405555555555,771.70000000000005,12786.49722222222
772.5,15535.380555555554,772.5,15801.563888888888,772.5,16072.016666666668,772.5,12776.441666666666
773.39999999999998,15591.991666666667,773.39999999999998,15868.619444444443,773.39999999999998,16153.072222222223,773.39999999999998,12824.608333333332
774.20000000000005,15591.047222222223,774.20000000000005,15851.008333333331,774.20000000000005,16168.961111111113,774.20000000000005,12876.49722222222
775,15619.380555555554,775,15897.508333333331,775,16225.461111111113,775,12897.108333333332
775.89999999999998,15650.769444444444,775.89999999999998,15928.174999999997,775.89999999999998,16242.572222222223,775.89999999999998,12928.830555555554
776.70000000000005,15764.102777777778,776.70000000000005,16078.89722222222,776.70000000000005,16360.96111111111,776.70000000000005,12997.219444444445
777.5,15796.602777777778,777.5,16128.619444444441,777.5,16411.961111111112,777.5,13065.663888888887
778.29999999999995,15924.602777777778,778.29999999999995,16262.674999999997,778.29999999999995,16551.961111111112,778.29999999999995,13169.608333333332
779.20000000000005,15930.102777777778,779.20000000000005,16240.008333333331,779.20000000000005,16562.183333333334,779.20000000000005,13178.99722222222
780,16045.602777777778,780,16379.008333333331,780,16679.294444444447,780,13244.608333333332
780.79999999999995,16042.436111111112,780.79999999999995,16386.063888888886,780.79999999999995,16673.794444444447,780.79999999999995,13249.49722222222
781.70000000000005,16063.491666666667,781.70000000000005,16414.897222222218,781.70000000000005,16705.072222222225,781.70000000000005,13302.441666666666
782.5,16055.936111111112,782.5,16363.452777777775,782.5,16679.850000000002,782.5,13307.108333333332
783.29999999999995,16149.880555555557,783.29999999999995,16434.508333333331,783.29999999999995,16802.683333333334,783.29999999999995,13375.886111111111
784.10000000000002,16227.602777777778,784.10000000000002,16519.397222222222,784.10000000000002,16892.405555555557,784.10000000000002,13427.99722222222
785,16363.991666666667,785,16680.230555555554,785,17038.405555555557,785,13522.886111111109
785.79999999999995,16449.54722222222,785.79999999999995,16759.119444444441,785.79999999999995,17104.294444444444,785.79999999999995,13622.219444444441
786.60000000000002,16507.54722222222,786.60000000000002,16808.452777777773,786.60000000000002,17148.294444444444,786.60000000000002,13673.441666666666
787.39999999999998,16553.769444444446,787.39999999999998,16837.119444444441,787.39999999999998,17221.738888888893,787.39999999999998,13743.386111111111
788.29999999999995,16495.658333333336,788.29999999999995,16771.06388888889,788.29999999999995,17141.016666666666,788.29999999999995,13684.608333333332
789.10000000000002,16496.825000000001,789.10000000000002,16746.341666666664,789.10000000000002,17114.850000000002,789.10000000000002,13670.552777777775
789.89999999999998,16435.991666666669,789.89999999999998,16647.119444444445,789.89999999999998,17004.572222222225,789.89999999999998,13603.108333333332
790.79999999999995,16431.04722222222,790.79999999999995,16611.230555555554,790.79999999999995,17011.683333333334,790.79999999999995,13581.663888888887
791.60000000000002,16346.824999999999,791.60000000000002,16514.786111111109,791.60000000000002,16918.461111111112,791.60000000000002,13531.552777777777
792.39999999999998,16337.602777777778,792.39999999999998,16550.397222222218,792.39999999999998,16947.072222222225,792.39999999999998,13564.608333333332
793.20000000000005,16225.713888888888,793.20000000000005,16490.230555555554,793.20000000000005,16833.683333333334,793.20000000000005,13521.386111111111
794.10000000000002,16253.047222222222,794.10000000000002,16545.786111111109,794.10000000000002,16895.572222222225,794.10000000000002,13552.552777777777
794.89999999999998,16113.602777777776,794.89999999999998,16408.341666666664,794.89999999999998,16761.794444444444,794.89999999999998,13452.49722222222
795.70000000000005,16100.158333333333,795.70000000000005,16340.674999999997,795.70000000000005,16725.572222222225,795.70000000000005,13443.108333333332
796.60000000000002,16003.880555555554,796.60000000000002,16177.89722222222,796.60000000000002,16582.572222222225,796.60000000000002,13364.052777777775
797.39999999999998,15981.936111111112,797.39999999999998,16085.286111111107,797.39999999999998,16482.461111111112,797.39999999999998,13304.219444444441
798.20000000000005,15860.713888888888,798.20000000000005,15959.674999999997,798.20000000000005,16399.072222222225,798.20000000000005,13194.99722222222
799,15779.047222222222,799,15903.174999999997,799,16309.294444444446,799,13121.275
799.89999999999998,15697.047222222222,799.89999999999998,15844.119444444441,799.89999999999998,16269.238888888891,799.89999999999998,13075.275
800.70000000000005,15697.380555555554,800.70000000000005,15846.008333333331,800.70000000000005,16233.35,800.70000000000005,13064.052777777775
801.5,15704.380555555554,801.5,15869.674999999997,801.5,16246.294444444446,801.5,13063.941666666666
802.29999999999995,15659.380555555554,802.29999999999995,15817.619444444443,802.29999999999995,16189.461111111113,802.29999999999995,13025.719444444441
803.20000000000005,15677.880555555554,803.20000000000005,15852.341666666665,803.20000000000005,16235.961111111113,803.20000000000005,13062.275
804,15560.380555555554,804,15705.397222222222,804,16147.183333333334,804,12994.719444444445
804.79999999999995,15504.380555555554,804.79999999999995,15658.619444444443,804.79999999999995,16089.461111111113,804.79999999999995,12959.608333333332
805.70000000000005,15299.547222222222,805.70000000000005,15436.286111111111,805.70000000000005,15870.405555555555,805.70000000000005,12797.552777777775
806.5,15185.936111111112,806.5,15331.39722222222,806.5,15730.016666666668,806.5,12692.441666666666
807.29999999999995,15049.269444444444,807.29999999999995,15166.174999999997,807.29999999999995,15584.794444444444,807.29999999999995,12575.330555555554
808.10000000000002,14983.047222222222,808.10000000000002,15100.952777777777,808.10000000000002,15493.405555555555,808.10000000000002,12521.49722222222
809,14899.324999999999,809,15008.730555555556,809,15387.12777777778,809,12459.775
809.79999999999995,14813.380555555554,809.79999999999995,14957.952777777777,809.79999999999995,15304.572222222225,809.79999999999995,12403.830555555554
810.60000000000002,14752.491666666667,810.60000000000002,14852.063888888886,810.60000000000002,15235.683333333334,810.60000000000002,12348.99722222222
811.5,14651.158333333333,811.5,14721.730555555552,811.5,15141.405555555559,811.5,12256.941666666666
812.29999999999995,14557.602777777778,812.29999999999995,14590.39722222222,812.29999999999995,15037.683333333334,812.29999999999995,12163.719444444445
813.10000000000002,14403.213888888888,813.10000000000002,14451.508333333331,813.10000000000002,14861.627777777778,813.10000000000002,12013.830555555556
813.89999999999998,14251.436111111112,813.89999999999998,14316.341666666665,813.89999999999998,14715.572222222223,813.89999999999998,11892.386111111111
814.79999999999995,14090.269444444444,814.79999999999995,14156.452777777777,814.79999999999995,14525.572222222223,814.79999999999995,11765.830555555554
815.60000000000002,13937.824999999999,815.60000000000002,14027.508333333331,815.60000000000002,14401.238888888889,815.60000000000002,11666.49722222222
816.39999999999998,13758.713888888888,816.39999999999998,13854.39722222222,816.39999999999998,14216.35,816.39999999999998,11546.386111111109
817.20000000000005,13655.769444444444,817.20000000000005,13755.452777777775,817.20000000000005,14108.35,817.20000000000005,11450.330555555554
818.10000000000002,13539.380555555554,818.10000000000002,13630.286111111107,818.10000000000002,13960.072222222223,818.10000000000002,11372.219444444441
818.89999999999998,13486.824999999999,818.89999999999998,13573.730555555552,818.89999999999998,13897.794444444446,818.89999999999998,11330.830555555554
819.70000000000005,13436.602777777778,819.70000000000005,13473.730555555552,819.70000000000005,13821.35,819.70000000000005,11268.719444444441
820.60000000000002,13327.213888888888,820.60000000000002,13337.508333333331,820.60000000000002,13740.12777777778,820.60000000000002,11179.275
821.39999999999998,13242.880555555557,821.39999999999998,13244.674999999997,821.39999999999998,13639.072222222223,821.39999999999998,11120.552777777777
822.20000000000005,13091.824999999999,822.20000000000005,13084.341666666665,822.20000000000005,13468.294444444444,822.20000000000005,11015.552777777777
823,12989.824999999999,823,12981.786111111111,823,13323.35,823,10917.219444444445
823.89999999999998,12818.324999999999,823.89999999999998,12813.952777777777,823.89999999999998,13163.85,823.89999999999998,10780.830555555554
824.70000000000005,12674.713888888889,824.70000000000005,12726.397222222222,824.70000000000005,13043.794444444446,824.70000000000005,10677.386111111111
825.5,12518.324999999999,825.5,12586.452777777777,825.5,12897.683333333334,825.5,10584.330555555554
826.39999999999998,12401.158333333333,826.39999999999998,12441.952777777777,826.39999999999998,12760.961111111113,826.39999999999998,10482.608333333332
827.20000000000005,12272.602777777778,827.20000000000005,12269.952777777777,827.20000000000005,12632.016666666668,827.20000000000005,10381.497222222222
828,12154.880555555554,828,12129.786111111111,828,12465.85,828,10253.830555555556
828.79999999999995,12083.658333333333,828.79999999999995,12038.119444444443,828.79999999999995,12366.905555555555,828.79999999999995,10168.552777777779
829.70000000000005,11990.658333333333,829.70000000000005,11961.730555555552,829.70000000000005,12248.072222222223,829.70000000000005,10074.052777777777
830.5,11877.658333333333,830.5,11848.174999999997,830.5,12150.46111111111,830.5,9989.5527777777788
831.29999999999995,11684.047222222222,831.29999999999995,11690.286111111111,831.29999999999995,11981.516666666668,831.29999999999995,9847.9416666666675
832.20000000000005,11483.658333333333,832.20000000000005,11481.341666666665,832.20000000000005,11809.85,832.20000000000005,9730.2749999999996
833,11290.769444444444,833,11276.730555555556,833,11628.62777777778,833,9596.2749999999996
833.89999999999998,11114.602777777778,833.89999999999998,11089.952777777777,833.89999999999998,11443.016666666668,833.89999999999998,9458.1638888888901
834.70000000000005,10973.991666666667,834.70000000000005,10918.952777777777,834.70000000000005,11251.794444444446,834.70000000000005,9321.8861111111128
835.60000000000002,10832.213888888888,835.60000000000002,10788.952777777777,835.60000000000002,11096.85,835.60000000000002,9207.0527777777788
836.5,10701.991666666667,836.5,10644.063888888888,836.5,10974.072222222223,836.5,9097.052777777777
837.29999999999995,10579.713888888888,837.29999999999995,10523.730555555556,837.29999999999995,10845.127777777778,837.29999999999995,8996.1638888888901
838.20000000000005,10468.824999999999,838.20000000000005,10414.452777777778,838.20000000000005,10735.683333333334,838.20000000000005,8904.9972222222223
839.10000000000002,10392.713888888889,839.10000000000002,10349.841666666667,839.10000000000002,10638.238888888891,839.10000000000002,8848.5527777777788
839.89999999999998,10298.547222222223,839.89999999999998,10300.508333333333,839.89999999999998,10601.461111111113,839.89999999999998,8793.4972222222223
840.79999999999995,10201.658333333333,840.79999999999995,10204.452777777777,840.79999999999995,10517.072222222223,840.79999999999995,8715.8305555555544
841.70000000000005,10101.602777777778,841.70000000000005,10096.341666666667,841.70000000000005,10420.683333333334,841.70000000000005,8654.1638888888883
842.5,10017.602777777778,842.5,9983.063888888888,842.5,10316.238888888889,842.5,8579.3305555555562
843.39999999999998,9933.8805555555537,843.39999999999998,9896.6750000000011,843.39999999999998,10212.738888888889,843.39999999999998,8509.7194444444449
844.20000000000005,9815.4916666666668,844.20000000000005,9800.563888888888,844.20000000000005,10092.183333333334,844.20000000000005,8420.3861111111109
845.10000000000002,9716.2138888888876,845.10000000000002,9718.9527777777785,845.10000000000002,9977.9055555555551,845.10000000000002,8348.552777777777
846,9605.6583333333328,846,9606.6194444444463,846,9855.572222222223,846,8271.1083333333318
846.79999999999995,9528.7694444444442,846.79999999999995,9529.9527777777785,846.79999999999995,9809.1833333333343,846.79999999999995,8212.3861111111109
847.70000000000005,9445.1027777777781,847.70000000000005,9435.8972222222219,847.70000000000005,9736.6833333333343,847.70000000000005,8155.4416666666666
848.60000000000002,9416.1583333333328,848.60000000000002,9396.2861111111106,848.60000000000002,9706.3500000000004,848.60000000000002,8099.0527777777779
849.39999999999998,9371.5472222222215,849.39999999999998,9347.4527777777785,849.39999999999998,9634.8500000000004,849.39999999999998,8073.5527777777779
850.29999999999995,9313.0472222222215,850.29999999999995,9291.7861111111106,850.29999999999995,9571.072222222223,850.29999999999995,8019.4416666666666
851.20000000000005,9258.1027777777781,851.20000000000005,9239.6194444444427,851.20000000000005,9526.1277777777796,851.20000000000005,7994.6638888888883
852,9180.2694444444442,852,9140.8972222222219,852,9433.7944444444456,852,7907.2750000000005
852.89999999999998,9093.2138888888894,852.89999999999998,9057.063888888888,852.89999999999998,9342.6277777777796,852.89999999999998,7808.2750000000005
853.79999999999995,8981.2694444444442,853.79999999999995,8936.4527777777785,853.79999999999995,9242.8500000000004,853.79999999999995,7715.3861111111119
854.60000000000002,8886.7694444444442,854.60000000000002,8827.5083333333332,854.60000000000002,9149.4055555555551,854.60000000000002,7624.4416666666666
855.5,8794.1583333333328,855.5,8724.8416666666672,855.5,9053.2944444444456,855.5,7568.719444444444
856.29999999999995,8661.8249999999989,856.29999999999995,8617.563888888888,856.29999999999995,8934.0166666666682,856.29999999999995,7490.3305555555562
857.20000000000005,8548.1027777777781,857.20000000000005,8547.563888888888,857.20000000000005,8842.072222222223,857.20000000000005,7444.719444444444
858.10000000000002,8445.2138888888894,858.10000000000002,8450.2861111111124,858.10000000000002,8738.5166666666682,858.10000000000002,7392.8861111111109
858.89999999999998,8387.8249999999989,858.89999999999998,8393.0083333333332,858.89999999999998,8657.572222222223,858.89999999999998,7332.3305555555553
859.79999999999995,8327.6027777777781,859.79999999999995,8300.2861111111124,859.79999999999995,8562.2388888888891,859.79999999999995,7278.3861111111109
860.70000000000005,8249.8805555555555,860.70000000000005,8233.3972222222237,860.70000000000005,8494.9055555555551,860.70000000000005,7209.6083333333336
861.5,8190.0472222222206,861.5,8161.5083333333341,861.5,8422.4055555555551,861.5,7153.3305555555562
862.39999999999998,8110.3805555555555,862.39999999999998,8082.2861111111124,862.39999999999998,8362.8500000000004,862.39999999999998,7072.2750000000005
863.29999999999995,8035.8249999999998,863.29999999999995,8001.5083333333341,863.29999999999995,8281.2388888888909,863.29999999999995,7026.1638888888892
864.10000000000002,7942.9916666666659,864.10000000000002,7897.6750000000002,864.10000000000002,8190.1277777777786,864.10000000000002,6963.2194444444458
865,7865.9916666666659,865,7808.1750000000002,865,8092.6833333333343,865,6900.8861111111109
865.79999999999995,7776.2138888888885,865.79999999999995,7728.5083333333341,865.79999999999995,8004.5722222222239,865.79999999999995,6833.4972222222232
866.70000000000005,7689.6027777777781,866.70000000000005,7637.7305555555567,866.70000000000005,7911.3500000000013,866.70000000000005,6785.6083333333336
867.60000000000002,7605.1027777777781,867.60000000000002,7571.0638888888898,867.60000000000002,7843.5722222222221,867.60000000000002,6748.2750000000005
868.39999999999998,7536.9361111111111,868.39999999999998,7476.2861111111124,868.39999999999998,7761.7388888888891,868.39999999999998,6673.4416666666666
869.29999999999995,7484.9916666666659,869.29999999999995,7417.6194444444454,869.29999999999995,7687.4611111111117,869.29999999999995,6600.1638888888892
870.20000000000005,7426.3805555555555,870.20000000000005,7368.3416666666672,870.20000000000005,7589.9055555555569,870.20000000000005,6546.0527777777788
871,7382.7138888888885,871,7336.1194444444445,871,7529.3500000000013,871,6509.719444444444
871.89999999999998,7329.4916666666659,871.89999999999998,7313.4527777777776,871.89999999999998,7496.73888888889,871.89999999999998,6493.7750000000005
872.79999999999995,7311.1583333333328,872.79999999999995,7281.6750000000002,872.79999999999995,7472.8500000000013,872.79999999999995,6459.7750000000005
873.60000000000002,7283.4361111111102,873.60000000000002,7264.8972222222228,873.60000000000002,7440.2944444444465,873.60000000000002,6454.4972222222232
874.5,7249.3249999999998,874.5,7230.3416666666672,874.5,7391.23888888889,874.5,6413.7750000000005
875.39999999999998,7201.9361111111111,875.39999999999998,7194.0638888888898,875.39999999999998,7364.6833333333343,875.39999999999998,6388.8861111111109
876.20000000000005,7158.8249999999998,876.20000000000005,7132.2305555555567,876.20000000000005,7327.405555555556,876.20000000000005,6347.2750000000005
877.10000000000002,7120.8249999999998,877.10000000000002,7082.7861111111124,877.10000000000002,7289.0166666666673,877.10000000000002,6333.7750000000005
877.89999999999998,7072.7694444444451,877.89999999999998,7029.5083333333341,877.89999999999998,7214.405555555556,877.89999999999998,6284.1638888888892
878.79999999999995,7028.2694444444451,878.79999999999995,7000.9527777777776,878.79999999999995,7176.6833333333343,878.79999999999995,6247.1083333333336
879.70000000000005,6975.2694444444451,879.70000000000005,6945.0638888888889,879.70000000000005,7133.23888888889,879.70000000000005,6194.6083333333336
880.5,6938.9361111111111,880.5,6899.1194444444445,880.5,7103.9055555555569,880.5,6164.5527777777779
881.39999999999998,6910.9361111111111,881.39999999999998,6862.0638888888898,881.39999999999998,7074.4055555555569,881.39999999999998,6133.5527777777788
882.29999999999995,6899.9361111111111,882.29999999999995,6836.1750000000002,882.29999999999995,7041.4611111111126,882.29999999999995,6097.9416666666666
883.10000000000002,6880.4361111111111,883.10000000000002,6825.5083333333341,883.10000000000002,7023.23888888889,883.10000000000002,6071.5527777777779
884,6855.9361111111111,884,6812.7861111111115,884,6997.23888888889,884,6062.9416666666666
884.89999999999998,6827.6583333333328,884.89999999999998,6828.8416666666672,884.89999999999998,6986.8500000000013,884.89999999999998,6073.8861111111109
885.70000000000005,6827.4916666666659,885.70000000000005,6817.1194444444445,885.70000000000005,6976.5722222222239,885.70000000000005,6076.7750000000005
886.60000000000002,6804.6027777777772,886.60000000000002,6791.0638888888889,886.60000000000002,6958.4055555555569,886.60000000000002,6052.5527777777788
887.39999999999998,6807.7138888888885,887.39999999999998,6757.0638888888889,887.39999999999998,6944.6833333333343,887.39999999999998,6021.6638888888892
888.29999999999995,6774.7694444444451,888.29999999999995,6719.9527777777776,888.29999999999995,6914.5722222222239,888.29999999999995,5989.6638888888892
889.20000000000005,6770.7694444444451,889.20000000000005,6698.2305555555567,889.20000000000005,6891.23888888889,889.20000000000005,5964.219444444444
890,6754.1583333333328,890,6665.9527777777794,890,6859.8500000000013,890,5966.1638888888883
890.89999999999998,6719.3805555555546,890.89999999999998,6653.7861111111124,890.89999999999998,6834.9055555555569,890.89999999999998,5947.8305555555562
891.79999999999995,6672.1027777777772,891.79999999999995,6606.8416666666672,891.79999999999995,6786.1277777777786,891.79999999999995,5908.0527777777779
892.60000000000002,6621.6583333333328,892.60000000000002,6569.2305555555549,892.60000000000002,6745.2944444444447,892.60000000000002,5855.5527777777779
893.5,6597.7138888888885,893.5,6514.2305555555549,893.5,6716.0722222222239,893.5,5810.4416666666666
894.39999999999998,6576.4361111111102,894.39999999999998,6488.2305555555549,894.39999999999998,6694.5722222222239,894.39999999999998,5787.7750000000005
895.20000000000005,6556.6027777777772,895.20000000000005,6452.6750000000002,895.20000000000005,6673.8500000000013,895.20000000000005,5769.8305555555562
896.10000000000002,6536.9916666666659,896.10000000000002,6436.0083333333341,896.10000000000002,6644.405555555556,896.10000000000002,5747.1638888888892
897,6511.6583333333328,897,6434.6194444444454,897,6633.5722222222221,897,5723.3305555555562
897.79999999999995,6490.8249999999998,897.79999999999995,6437.8416666666672,897.79999999999995,6623.3500000000013,897.79999999999995,5695.1083333333336
898.70000000000005,6466.3805555555546,898.70000000000005,6436.6194444444445,898.70000000000005,6620.2388888888891,898.70000000000005,5685.5527777777779
899.5,6450.8805555555546,899.5,6398.3972222222219,899.5,6604.405555555556,899.5,5678.5527777777779
